"","UID","Machine.Type","Air.temperature..K.","Process.temperature..K.","Rotational.speed..rpm.","Torque..Nm.","Tool.wear..min.","Target","Failure.Type","Timestamp","hours","time","fail","tempdiff"
"6557","L53736","x_1",301.5,310.7,1686,27.9,135,"0","No Failure",2002-08-31 04:00:00,6556,4,"0",7.10000000000002
"6558","M21417","x1",301.5,310.6,1638,111.7,137,"0","No Failure",2002-08-31 05:00:00,6557,5,"0",7.10000000000002
"6559","M21418","x1",301.5,310.6,1447,41.9,140,"0","No Failure",2002-08-31 06:00:00,6558,6,"0",7.10000000000002
"6560","H35973","X1",285.5,310.6,1512,39,143,"0","No Failure",2002-08-31 07:00:00,6559,7,"0",23.1
"6561","L53740","x_1",301.6,310.8,1961,21.8,148,"0","No Failure",2002-08-31 08:00:00,6560,8,"0",7
"6562","L53741","x_1",301.5,310.7,1596,35.4,150,"0","No Failure",2002-08-31 09:00:00,6561,9,"0",7.10000000000002
"6563","M21422","x1",301.5,310.7,1871,21.3,152,"0","No Failure",2002-08-31 10:00:00,6562,10,"0",7.10000000000002
"6564","L53743","x_1",301.5,310.7,1942,20.5,155,"0","No Failure",2002-08-31 11:00:00,6563,11,"0",7.10000000000002
"6565","L53744","x_1",301.4,310.6,1557,38.2,157,"0","No Failure",2002-08-31 12:00:00,6564,12,"0",7.20000000000005
"6566","L53745","x_1",285.4,310.6,1550,116.6,159,"0","No Failure",2002-08-31 13:00:00,6565,13,"0",23.2
"6567","L53746","x_1",301.3,310.6,1966,22.6,161,"0","No Failure",2002-08-31 14:00:00,6566,14,"0",7.30000000000001
"6568","M21427","x1",301.3,310.6,1499,36.1,163,"0","No Failure",2002-08-31 15:00:00,6567,15,"0",7.30000000000001
"6569","L53748","x_1",301.3,310.6,1521,36.3,166,"0","No Failure",2002-08-31 16:00:00,6568,16,"0",7.30000000000001
"6570","M21429","x1",301.4,310.7,1375,42,168,"0","No Failure",2002-08-31 17:00:00,6569,17,"0",7.20000000000005
"6571","L53750","x_1",301.4,310.6,1634,31.1,171,"0","No Failure",2002-08-31 18:00:00,6570,18,"0",7.20000000000005
"6572","M21431","x1",301.3,310.6,1378,49.4,173,"0","No Failure",2002-08-31 19:00:00,6571,19,"0",7.30000000000001
"6573","L53752","x_1",301.4,310.7,1428,53.7,176,"0","No Failure",2002-08-31 20:00:00,6572,20,"0",7.20000000000005
"6574","M21433","x1",301.4,310.6,1855,25.3,178,"0","No Failure",2002-08-31 21:00:00,6573,21,"0",7.20000000000005
"6575","L53754","x_1",301.4,310.6,1578,33,181,"0","No Failure",2002-08-31 22:00:00,6574,22,"0",7.20000000000005
"6576","M21435","x1",301.4,310.5,1451,45.3,183,"0","No Failure",2002-08-31 23:00:00,6575,23,"0",7.20000000000005
"6577","L53756","x_1",301.5,310.5,1644,34.9,186,"0","No Failure",2002-09-01,6576,0,"0",7.10000000000002
"6578","L53757","x_1",301.4,310.4,1388,45.3,188,"0","No Failure",2002-09-01 01:00:00,6577,1,"0",7.20000000000005
"6579","L53758","x_1",301.4,310.4,1543,40.9,190,"0","No Failure",2002-09-01 02:00:00,6578,2,"0",7.20000000000005
"6580","L53759","x_1",301.3,310.4,1501,41.6,192,"0","No Failure",2002-09-01 03:00:00,6579,3,"0",7.30000000000001
"6581","L53760","x_1",301.3,310.4,1507,39.1,194,"0","No Failure",2002-09-01 04:00:00,6580,4,"0",7.30000000000001
"6582","L53761","x_1",301.4,310.4,1559,36,196,"0","No Failure",2002-09-01 05:00:00,6581,5,"0",7.20000000000005
"6583","L53762","x_1",301.5,310.5,1528,35.7,198,"0","No Failure",2002-09-01 06:00:00,6582,6,"0",7.10000000000002
"6584","M21443","x1",301.5,310.5,1503,38.2,200,"0","No Failure",2002-09-01 07:00:00,6583,7,"0",7.10000000000002
"6585","L53764","x_1",301.5,310.5,1372,44,203,"0","No Failure",2002-09-01 08:00:00,6584,8,"0",7.10000000000002
"6586","M21445","x1",301.5,310.5,1600,32.8,205,"0","No Failure",2002-09-01 09:00:00,6585,9,"0",7.10000000000002
"6587","L53766","x_1",301.5,310.6,1453,44,208,"0","No Failure",2002-09-01 10:00:00,6586,10,"0",7.10000000000002
"6588","M21447","x1",301.6,310.7,1813,24.6,210,"0","No Failure",2002-09-01 11:00:00,6587,11,"0",7
"6589","L53768","x_1",301.6,310.7,1457,40.4,213,"0","No Failure",2002-09-01 12:00:00,6588,12,"0",7
"6590","M21449","x1",301.6,310.6,1553,38.9,0,"0","No Failure",2002-09-01 13:00:00,6589,13,"0",7
"6591","L53770","x_1",301.7,310.7,1763,25.9,3,"0","No Failure",2002-09-01 14:00:00,6590,14,"0",6.90000000000003
"6592","L53771","x_1",301.7,310.7,2023,20.9,5,"0","No Failure",2002-09-01 15:00:00,6591,15,"0",6.90000000000003
"6593","M21452","x1",301.6,310.7,1457,127.6,7,"0","No Failure",2002-09-01 16:00:00,6592,16,"0",7
"6594","L53773","x_1",301.6,310.7,1679,29.5,10,"0","No Failure",2002-09-01 17:00:00,6593,17,"0",7
"6595","L53774","x_1",301.6,310.6,2103,19.7,12,"0","No Failure",2002-09-01 18:00:00,6594,18,"0",7
"6596","M21455","x1",301.5,310.7,1460,38.6,14,"0","No Failure",2002-09-01 19:00:00,6595,19,"0",7.10000000000002
"6597","M21456","x1",301.5,310.7,1454,39.4,17,"0","No Failure",2002-09-01 20:00:00,6596,20,"0",7.10000000000002
"6598","L53777","x_1",301.5,310.6,1481,46.8,20,"0","No Failure",2002-09-01 21:00:00,6597,21,"0",7.10000000000002
"6599","L53778","x_1",301.5,310.7,1424,130.9,22,"0","No Failure",2002-09-01 22:00:00,6598,22,"0",7.10000000000002
"6600","L53779","x_1",301.6,310.7,1494,39.5,24,"0","No Failure",2002-09-01 23:00:00,6599,23,"0",7
"6601","M21460","x1",301.5,310.6,1424,47,26,"0","No Failure",2002-09-02,6600,0,"0",7.10000000000002
"6602","M21461","x1",301.5,310.7,1347,47.9,29,"0","No Failure",2002-09-02 01:00:00,6601,1,"0",7.10000000000002
"6603","L53782","x_1",301.5,310.6,1374,46.7,32,"0","No Failure",2002-09-02 02:00:00,6602,2,"0",7.10000000000002
"6604","M21463","x1",301.5,310.6,1403,47.4,34,"0","No Failure",2002-09-02 03:00:00,6603,3,"0",7.10000000000002
"6605","M21464","x1",301.5,310.6,1573,197,37,"0","No Failure",2002-09-02 04:00:00,6604,4,"0",7.10000000000002
"6606","M21465","x1",301.6,310.6,1691,30.1,40,"0","No Failure",2002-09-02 05:00:00,6605,5,"0",7
"6607","H36020","X1",301.5,310.5,1538,44.3,43,"0","No Failure",2002-09-02 06:00:00,6606,6,"0",7.10000000000002
"6608","L53787","x_1",301.5,310.5,1556,39.1,48,"0","No Failure",2002-09-02 07:00:00,6607,7,"0",7.10000000000002
"6609","M21468","x1",301.5,310.4,1593,36.8,50,"0","No Failure",2002-09-02 08:00:00,6608,8,"0",7.10000000000002
"6610","L53789","x_1",301.5,310.4,1474,39.9,53,"0","No Failure",2002-09-02 09:00:00,6609,9,"0",7.10000000000002
"6611","L53790","x_1",301.5,310.4,1543,34,55,"0","No Failure",2002-09-02 10:00:00,6610,10,"0",7.10000000000002
"6612","H36025","X1",301.5,310.5,1587,33.8,57,"0","No Failure",2002-09-02 11:00:00,6611,11,"0",7.10000000000002
"6613","L53792","x_1",301.6,310.6,1222,70,62,"0","No Failure",2002-09-02 12:00:00,6612,12,"0",7
"6614","L53793","x_1",301.7,310.6,1513,41.1,64,"0","No Failure",2002-09-02 13:00:00,6613,13,"0",6.90000000000003
"6615","L53794","x_1",301.7,310.6,1660,28.7,66,"0","No Failure",2002-09-02 14:00:00,6614,14,"0",6.90000000000003
"6616","L53795","x_1",301.7,310.6,1545,42.1,68,"0","No Failure",2002-09-02 15:00:00,6615,15,"0",6.90000000000003
"6617","M21476","x1",301.7,310.6,NA,45.8,70,"0","No Failure",2002-09-02 16:00:00,6616,16,"0",6.90000000000003
"6618","L53797","x_1",301.6,310.6,1321,60.8,73,"0","No Failure",2002-09-02 17:00:00,6617,17,"0",7
"6619","M21478","x1",301.6,310.6,1309,65.8,75,"1","Power Failure",2002-09-02 18:00:00,6618,18,"1",7
"6620","M21479","x1",301.7,310.7,1627,31.3,78,"0","No Failure",2002-09-02 19:00:00,6619,19,"0",6.90000000000003
"6621","M21480","x1",301.6,310.7,1791,23.8,81,"0","No Failure",2002-09-02 20:00:00,6620,20,"0",7
"6622","M21481","x1",301.7,310.7,1861,21.8,84,"0","No Failure",2002-09-02 21:00:00,6621,21,"0",6.90000000000003
"6623","L53802","x_1",301.7,310.7,1493,51.1,87,"0","No Failure",2002-09-02 22:00:00,6622,22,"0",6.90000000000003
"6624","M21483","x1",301.7,310.7,1442,41.1,89,"0","No Failure",2002-09-02 23:00:00,6623,23,"0",6.90000000000003
"6625","L53804","x_1",301.7,310.7,1532,39.8,92,"0","No Failure",2002-09-03,6624,0,"0",6.90000000000003
"6626","M21485","x1",301.6,310.7,1421,44.4,94,"0","No Failure",2002-09-03 01:00:00,6625,1,"0",7
"6627","L53806","x_1",301.6,310.6,1613,42.5,97,"0","No Failure",2002-09-03 02:00:00,6626,2,"0",7
"6628","M21487","x1",301.7,310.6,1876,22.1,99,"0","No Failure",2002-09-03 03:00:00,6627,3,"0",6.90000000000003
"6629","L53808","x_1",301.6,310.5,1593,34.5,102,"0","No Failure",2002-09-03 04:00:00,6628,4,"0",7
"6630","L53809","x_1",301.6,310.5,1397,49.4,104,"0","No Failure",2002-09-03 05:00:00,6629,5,"0",7
"6631","M21490","x1",301.6,310.5,1414,49.3,106,"0","No Failure",2002-09-03 06:00:00,6630,6,"0",7
"6632","M21491","x1",301.5,310.4,1378,55.3,109,"0","No Failure",2002-09-03 07:00:00,6631,7,"0",7.10000000000002
"6633","L53812","x_1",301.4,310.4,1301,51.2,112,"0","No Failure",2002-09-03 08:00:00,6632,8,"0",7.20000000000005
"6634","M21493","x1",301.5,310.5,1737,29.3,114,"0","No Failure",2002-09-03 09:00:00,6633,9,"0",7.10000000000002
"6635","L53814","x_1",301.5,310.5,1396,44.5,117,"0","No Failure",2002-09-03 10:00:00,6634,10,"0",7.10000000000002
"6636","L53815","x_1",301.5,310.5,1534,39.3,119,"0","No Failure",2002-09-03 11:00:00,6635,11,"0",7.10000000000002
"6637","M21496","x1",285.5,310.5,1774,25.5,121,"0","No Failure",2002-09-03 12:00:00,6636,12,"0",23.1
"6638","H36051","X1",301.5,310.5,1453,48,124,"0","No Failure",2002-09-03 13:00:00,6637,13,"0",7.10000000000002
"6639","L53818","x_1",301.5,310.5,1453,44.2,129,"0","No Failure",2002-09-03 14:00:00,6638,14,"0",7.10000000000002
"6640","L53819","x_1",301.4,310.5,1380,48.4,131,"0","Error",2002-09-03 15:00:00,6639,15,"1",7.20000000000005
"6641","L53820","x_1",301.4,310.4,1334,43.2,133,"0","No Failure",2002-09-03 16:00:00,6640,16,"0",7.20000000000005
"6642","L53821","x_1",301.5,310.5,1702,28.7,135,"0","No Failure",2002-09-03 17:00:00,6641,17,"0",7.10000000000002
"6643","L53822","x_1",301.6,310.6,1431,37.5,137,"0","No Failure",2002-09-03 18:00:00,6642,18,"0",7
"6644","M21503","x1",301.5,310.5,1308,60.5,139,"0","No Failure",2002-09-03 19:00:00,6643,19,"0",7.10000000000002
"6645","L53824","x_1",301.5,310.6,1565,43.9,142,"0","No Failure",2002-09-03 20:00:00,6644,20,"0",7.10000000000002
"6646","M21505","x1",301.5,310.4,1486,39.6,144,"0","No Failure",2002-09-03 21:00:00,6645,21,"0",7.10000000000002
"6647","L53826","x_1",301.5,310.5,1479,34.2,147,"0","No Failure",2002-09-03 22:00:00,6646,22,"0",7.10000000000002
"6648","L53827","x_1",285.5,310.5,1927,22.4,149,"0","No Failure",2002-09-03 23:00:00,6647,23,"0",23.1
"6649","L53828","x_1",301.5,310.4,1488,41.1,151,"0","No Failure",2002-09-04,6648,0,"0",7.10000000000002
"6650","M21509","x1",301.5,310.4,1350,54.9,153,"0","No Failure",2002-09-04 01:00:00,6649,1,"0",7.10000000000002
"6651","L53830","x_1",301.6,310.4,1561,35.3,156,"0","No Failure",2002-09-04 02:00:00,6650,2,"0",7
"6652","M21511","x1",301.5,310.4,1276,55.6,158,"0","No Failure",2002-09-04 03:00:00,6651,3,"0",7.10000000000002
"6653","H36066","X1",285.5,310.4,1580,35.7,161,"0","No Failure",2002-09-04 04:00:00,6652,4,"0",23.1
"6654","M21513","x1",301.4,310.3,1610,29.1,166,"0","No Failure",2002-09-04 05:00:00,6653,5,"0",7.20000000000005
"6655","L53834","x_1",301.4,310.3,2203,16.6,169,"0","No Failure",2002-09-04 06:00:00,6654,6,"0",7.20000000000005
"6656","L53835","x_1",301.4,310.3,1639,32.7,171,"0","No Failure",2002-09-04 07:00:00,6655,7,"0",7.20000000000005
"6657","M21516","x1",301.4,310.4,1553,44.7,173,"0","No Failure",2002-09-04 08:00:00,6656,8,"0",7.20000000000005
"6658","L53837","x_1",301.4,310.3,1374,47.6,176,"0","No Failure",2002-09-04 09:00:00,6657,9,"0",7.20000000000005
"6659","L53838","x_1",301.4,310.4,1430,50.9,178,"0","No Failure",2002-09-04 10:00:00,6658,10,"0",7.20000000000005
"6660","L53839","x_1",301.3,310.3,1626,111.1,180,"0","No Failure",2002-09-04 11:00:00,6659,11,"0",7.30000000000001
"6661","H36074","X1",301.4,310.5,1421,43.8,182,"0","No Failure",2002-09-04 12:00:00,6660,12,"0",7.20000000000005
"6662","M21521","x1",301.3,310.4,1501,39.8,187,"0","No Failure",2002-09-04 13:00:00,6661,13,"0",7.30000000000001
"6663","M21522","x1",301.3,310.4,2093,18.7,190,"0","No Failure",2002-09-04 14:00:00,6662,14,"0",7.30000000000001
"6664","L53843","x_1",301.3,310.4,1504,47.2,193,"0","No Failure",2002-09-04 15:00:00,6663,15,"0",7.30000000000001
"6665","L53844","x_1",301.3,310.4,1538,38.4,195,"0","No Failure",2002-09-04 16:00:00,6664,16,"0",7.30000000000001
"6666","L53845","x_1",301.3,310.4,1440,41.5,197,"0","Error",2002-09-04 17:00:00,6665,17,"1",7.30000000000001
"6667","L53846","x_1",301.3,310.4,1414,51.4,199,"0","No Failure",2002-09-04 18:00:00,6666,18,"0",7.30000000000001
"6668","H36081","X1",301.4,310.5,1536,119.7,201,"0","No Failure",2002-09-04 19:00:00,6667,19,"0",7.20000000000005
"6669","L53848","x_1",301.4,310.5,1476,39.2,206,"0","No Failure",2002-09-04 20:00:00,6668,20,"0",7.20000000000005
"6670","L53849","x_1",301.4,310.5,1571,33.9,208,"0","No Failure",2002-09-04 21:00:00,6669,21,"0",7.20000000000005
"6671","L53850","x_1",301.5,310.6,1998,20.2,210,"0","No Failure",2002-09-04 22:00:00,6670,22,"0",7.10000000000002
"6672","L53851","x_1",301.5,310.6,1357,42.1,212,"0","No Failure",2002-09-04 23:00:00,6671,23,"0",7.10000000000002
"6673","L53852","x_1",301.6,310.7,1424,50.5,214,"0","No Failure",2002-09-05,6672,0,"0",7
"6674","L53853","x_1",301.6,310.7,1380,51.8,216,"1","Overstrain Failure",2002-09-05 01:00:00,6673,1,"1",7
"6675","L53854","x_1",301.5,310.7,1618,35.5,218,"0","No Failure",2002-09-05 02:00:00,6674,2,"0",7.10000000000002
"6676","L53855","x_1",301.5,310.6,1579,28,220,"0","No Failure",2002-09-05 03:00:00,6675,3,"0",7.10000000000002
"6677","L53856","x_1",301.5,310.7,1423,44,222,"0","No Failure",2002-09-05 04:00:00,6676,4,"0",7.10000000000002
"6678","L53857","x_1",301.5,310.7,1435,38.5,224,"0","No Failure",2002-09-05 05:00:00,6677,5,"0",7.10000000000002
"6679","M21538","x1",301.5,310.7,1336,65.6,0,"1","Power Failure",2002-09-05 06:00:00,6678,6,"1",7.10000000000002
"6680","L53859","x_1",301.6,310.8,1392,42.4,3,"0","No Failure",2002-09-05 07:00:00,6679,7,"0",7
"6681","L53860","x_1",301.5,310.8,1417,49.7,5,"0","No Failure",2002-09-05 08:00:00,6680,8,"0",7.10000000000002
"6682","L53861","x_1",301.4,310.7,1425,45.1,7,"0","No Failure",2002-09-05 09:00:00,6681,9,"0",7.20000000000005
"6683","L53862","x_1",301.5,310.8,1512,38.9,9,"0","No Failure",2002-09-05 10:00:00,6682,10,"0",7.10000000000002
"6684","L53863","x_1",301.5,310.9,1318,50.6,11,"0","No Failure",2002-09-05 11:00:00,6683,11,"0",7.10000000000002
"6685","L53864","x_1",285.6,310.9,1538,40.4,13,"0","No Failure",2002-09-05 12:00:00,6684,12,"0",23
"6686","L53865","x_1",301.6,310.9,1532,43.6,15,"0","No Failure",2002-09-05 13:00:00,6685,13,"0",7
"6687","L53866","x_1",285.7,311,1715,24.8,17,"0","No Failure",2002-09-05 14:00:00,6686,14,"0",22.9
"6688","L53867","x_1",301.7,311,1700,28.7,19,"0","No Failure",2002-09-05 15:00:00,6687,15,"0",6.90000000000003
"6689","L53868","x_1",301.7,311,1548,40.3,21,"0","No Failure",2002-09-05 16:00:00,6688,16,"0",6.90000000000003
"6690","L53869","x_1",301.7,311,1546,43,23,"0","No Failure",2002-09-05 17:00:00,6689,17,"0",6.90000000000003
"6691","L53870","x_1",301.7,311,1343,49.2,25,"0","No Failure",2002-09-05 18:00:00,6690,18,"0",6.90000000000003
"6692","M21551","x1",301.7,311,1510,47.8,27,"0","No Failure",2002-09-05 19:00:00,6691,19,"0",6.90000000000003
"6693","M21552","x1",301.8,311,1839,23.6,30,"0","No Failure",2002-09-05 20:00:00,6692,20,"0",6.80000000000001
"6694","M21553","x1",301.8,311,1756,26.7,33,"0","No Failure",2002-09-05 21:00:00,6693,21,"0",6.80000000000001
"6695","M21554","x1",301.7,310.9,1300,62.7,36,"0","No Failure",2002-09-05 22:00:00,6694,22,"0",6.90000000000003
"6696","M21555","x1",301.7,311,1311,55.8,39,"0","No Failure",2002-09-05 23:00:00,6695,23,"0",6.90000000000003
"6697","L53876","x_1",301.7,310.9,1636,31.3,42,"0","No Failure",2002-09-06,6696,0,"0",6.90000000000003
"6698","L53877","x_1",301.6,310.9,1643,34.1,44,"0","No Failure",2002-09-06 01:00:00,6697,1,"0",7
"6699","L53878","x_1",301.6,310.8,1418,44.7,46,"0","No Failure",2002-09-06 02:00:00,6698,2,"0",7
"6700","M21559","x1",301.7,310.8,1516,40.4,48,"0","No Failure",2002-09-06 03:00:00,6699,3,"0",6.90000000000003
"6701","H36114","X1",285.6,310.9,1419,50.2,51,"0","No Failure",2002-09-06 04:00:00,6700,4,"0",23
"6702","L53881","x_1",301.6,310.9,1623,34.1,56,"0","No Failure",2002-09-06 05:00:00,6701,5,"0",7
"6703","M21562","x1",301.6,310.8,1664,32,58,"0","No Failure",2002-09-06 06:00:00,6702,6,"0",7
"6704","M21563","x1",301.5,310.7,1744,28.2,61,"0","No Failure",2002-09-06 07:00:00,6703,7,"0",7.10000000000002
"6705","M21564","x1",301.5,310.7,1510,36,64,"0","No Failure",2002-09-06 08:00:00,6704,8,"0",7.10000000000002
"6706","M21565","x1",301.5,310.6,1382,58.1,67,"0","No Failure",2002-09-06 09:00:00,6705,9,"0",7.10000000000002
"6707","L53886","x_1",301.4,310.6,1381,46.1,70,"0","No Failure",2002-09-06 10:00:00,6706,10,"0",7.20000000000005
"6708","L53887","x_1",301.3,310.6,1556,39,72,"0","No Failure",2002-09-06 11:00:00,6707,11,"0",7.30000000000001
"6709","M21568","x1",301.4,310.6,1464,37.4,74,"0","No Failure",2002-09-06 12:00:00,6708,12,"0",7.20000000000005
"6710","L53889","x_1",301.4,310.6,1481,37.6,77,"0","No Failure",2002-09-06 13:00:00,6709,13,"0",7.20000000000005
"6711","L53890","x_1",301.5,310.7,1323,49.7,79,"0","Error",2002-09-06 14:00:00,6710,14,"1",7.10000000000002
"6712","L53891","x_1",301.5,310.7,1426,46.1,81,"0","No Failure",2002-09-06 15:00:00,6711,15,"0",7.10000000000002
"6713","H36126","X1",301.4,310.7,1516,36.4,83,"0","No Failure",2002-09-06 16:00:00,6712,16,"0",7.20000000000005
"6714","L53893","x_1",301.3,310.6,1416,45.2,88,"0","No Failure",2002-09-06 17:00:00,6713,17,"0",7.30000000000001
"6715","L53894","x_1",285.3,310.6,1440,53.8,90,"0","No Failure",2002-09-06 18:00:00,6714,18,"0",23.3
"6716","L53895","x_1",301.3,310.6,1576,30.4,92,"0","No Failure",2002-09-06 19:00:00,6715,19,"0",7.30000000000001
"6717","L53896","x_1",301.3,310.6,1387,53.6,94,"0","No Failure",2002-09-06 20:00:00,6716,20,"0",7.30000000000001
"6718","M21577","x1",301.4,310.6,1464,48.6,96,"0","No Failure",2002-09-06 21:00:00,6717,21,"0",7.20000000000005
"6719","L53898","x_1",301.4,310.6,2137,18,99,"0","No Failure",2002-09-06 22:00:00,6718,22,"0",7.20000000000005
"6720","M21579","x1",301.4,310.6,1431,40.6,101,"0","No Failure",2002-09-06 23:00:00,6719,23,"0",7.20000000000005
"6721","L53900","x_1",301.3,310.6,1458,48,104,"0","No Failure",2002-09-07,6720,0,"0",7.30000000000001
"6722","L53901","x_1",301.4,310.7,1280,61,106,"0","No Failure",2002-09-07 01:00:00,6721,1,"0",7.20000000000005
"6723","L53902","x_1",301.4,310.7,1657,28.7,108,"0","No Failure",2002-09-07 02:00:00,6722,2,"0",7.20000000000005
"6724","M21583","x1",301.4,310.6,1565,36.1,110,"0","No Failure",2002-09-07 03:00:00,6723,3,"0",7.20000000000005
"6725","L53904","x_1",301.3,310.6,1560,36.8,113,"0","No Failure",2002-09-07 04:00:00,6724,4,"0",7.30000000000001
"6726","M21585","x1",301.5,310.7,1359,47.1,115,"0","No Failure",2002-09-07 05:00:00,6725,5,"0",7.10000000000002
"6727","L53906","x_1",285.5,310.8,1500,41,118,"0","No Failure",2002-09-07 06:00:00,6726,6,"0",23.1
"6728","L53907","x_1",301.5,310.8,1785,25.5,120,"0","No Failure",2002-09-07 07:00:00,6727,7,"0",7.10000000000002
"6729","L53908","x_1",301.5,310.9,1891,23.2,122,"0","No Failure",2002-09-07 08:00:00,6728,8,"0",7.10000000000002
"6730","H36143","X1",301.5,310.9,1524,40.4,124,"0","No Failure",2002-09-07 09:00:00,6729,9,"0",7.10000000000002
"6731","M21590","x1",301.6,311,1431,42.3,129,"0","No Failure",2002-09-07 10:00:00,6730,10,"0",7
"6732","L53911","x_1",301.6,310.9,1385,51.2,132,"0","No Failure",2002-09-07 11:00:00,6731,11,"0",7
"6733","L53912","x_1",301.7,311,1503,44.8,134,"0","No Failure",2002-09-07 12:00:00,6732,12,"0",6.90000000000003
"6734","M21593","x1",301.7,311,1311,46.8,136,"0","No Failure",2002-09-07 13:00:00,6733,13,"0",6.90000000000003
"6735","M21594","x1",285.6,310.9,1575,40.1,139,"0","No Failure",2002-09-07 14:00:00,6734,14,"0",23
"6736","L53915","x_1",301.6,311,1485,40.1,142,"0","No Failure",2002-09-07 15:00:00,6735,15,"0",7
"6737","L53916","x_1",301.7,311,1527,42.2,144,"0","No Failure",2002-09-07 16:00:00,6736,16,"0",6.90000000000003
"6738","M21597","x1",301.7,311,1537,33.5,146,"0","Error",2002-09-07 17:00:00,6737,17,"1",6.90000000000003
"6739","H36152","X1",301.8,311.1,1463,50.1,149,"0","No Failure",2002-09-07 18:00:00,6738,18,"0",6.80000000000001
"6740","L53919","x_1",301.7,311.2,1482,123.4,154,"0","No Failure",2002-09-07 19:00:00,6739,19,"0",6.90000000000003
"6741","L53920","x_1",301.8,311.2,1417,55.9,156,"0","No Failure",2002-09-07 20:00:00,6740,20,"0",6.80000000000001
"6742","M21601","x1",301.7,311.1,1506,39.5,158,"0","No Failure",2002-09-07 21:00:00,6741,21,"0",6.90000000000003
"6743","H36156","X1",301.7,311.2,1639,30,161,"0","No Failure",2002-09-07 22:00:00,6742,22,"0",6.90000000000003
"6744","L53923","x_1",301.7,311.2,1418,38,166,"0","No Failure",2002-09-07 23:00:00,6743,23,"0",6.90000000000003
"6745","M21604","x1",301.7,311,1298,58.1,168,"0","No Failure",2002-09-08,6744,0,"0",6.90000000000003
"6746","M21605","x1",301.8,311.1,1395,44.6,171,"0","No Failure",2002-09-08 01:00:00,6745,1,"0",6.80000000000001
"6747","M21606","x1",301.7,311.1,1578,40.5,174,"0","No Failure",2002-09-08 02:00:00,6746,2,"0",6.90000000000003
"6748","M21607","x1",301.8,311.1,1597,29.8,177,"0","No Failure",2002-09-08 03:00:00,6747,3,"0",6.80000000000001
"6749","H36162","X1",301.7,311,2016,19.3,180,"0","No Failure",2002-09-08 04:00:00,6748,4,"0",6.90000000000003
"6750","L53929","x_1",301.7,311,1585,35.9,185,"0","No Failure",2002-09-08 05:00:00,6749,5,"0",6.90000000000003
